"","E","N","group","country","long","lat"
"1735",4339,3742,12,10,10.2941757453405,56.7806287248481
"1736",4338,3724,12,10,10.2766602916734,56.6188695284958
"1737",4344,3716,12,10,10.3736036730872,56.5467182927341
"1738",4351,3713,12,10,10.4869648510687,56.5193765478008
"1739",4373,3713,12,10,10.844047362108,56.51754324868
"1740",4375,3710,12,10,10.8758944072994,56.4903651799803
"1741",4378,3704,12,10,10.9232587498958,56.4361027486116
"1742",4376,3695,12,10,10.8890055586803,56.3554438664903
"1743",4374,3688,12,10,10.8552921166192,56.2927514416596
"1744",4367,3682,12,10,10.7413076901737,56.2395268861401
"1745",4359,3677,12,10,10.6116845565764,56.1952669313528
"1746",4354,3677,12,10,10.5312027813712,56.1956242870583
"1747",4347,3685,12,10,10.4193005104879,56.2679415035251
"1748",4344,3683,12,10,10.3707490344946,56.2501142609982
"1749",4340,3678,12,10,10.3059182057054,56.2053448455244
"1750",4335,3655,12,10,10.2242247763393,55.9987959751431
"1751",4332,3640,12,10,10.1755737364816,55.8640603390366
"1752",4330,3638,12,10,10.1435858430495,55.8461256469494
"1753",4327,3641,12,10,10.0957894674442,55.8731323978105
"1754",4322,3641,12,10,10.015964920041,55.8731673012561
"1755",4314,3637,12,10,9.88834751203112,55.8371702578447
"1756",4318,3634,12,10,9.95218158457338,55.810248318616
"1757",4322,3628,12,10,10.0159177398121,55.7563330108712
"1758",4320,3625,12,10,9.98409310062492,55.7293715302446
"1759",4314,3622,12,10,9.88872754704072,55.7023625184647
"1760",4309,3616,12,10,9.80950661699967,55.6483460047348
"1761",4306,3611,12,10,9.7621526734481,55.6033309472665
"1762",4299,3605,12,10,9.65163085858649,55.5491536370198
"1763",4295,3598,12,10,9.58894101587832,55.4860568784276
"1764",4297,3589,12,10,9.62132702817141,55.405275450352
"1765",4298,3582,12,10,9.6376738086511,55.3424154207495
"1766",4300,3573,12,10,9.66984508688088,55.2616227842245
"1767",4298,3566,12,10,9.63896637751252,55.1986312241698
"1768",4289,3556,12,10,9.4988122389632,55.1082841599333
"1769",4286,3548,12,10,9.45279946744188,55.0361986706684
"1770",4293,3548,12,10,9.56223669709184,55.0366280824758
"1771",4298,3546,12,10,9.64056660429117,55.0189037658435
"1772",4301,3543,12,10,9.68765607035094,54.9920703420402
"1773",4303,3540,12,10,9.71907655319595,54.9651852833167
"1774",4302,3535,12,10,9.70379709919338,54.9202178839847
"1775",4304,3524,12,10,9.73561749157972,54.8214389193538
"1776",4303,3524,12,10,9.72006572328785,54.82140504394
"1777",4299,3525,12,10,9.65778364994698,54.8302363679705
"1778",4296,3527,12,10,9.6109474084697,54.8480721783365
"1779",4288,3526,12,10,9.48656709369065,54.8386367079398
"1780",4278,3522,12,10,9.331577046838,54.8019573849021
"1781",4273,3522,12,10,9.2538584299225,54.8015172439891
"1782",4268,3526,12,10,9.17541649861828,54.8369712019189
"1783",4250,3532,12,10,8.89394509259435,54.8887206056896
"1784",4247,3533,12,10,8.84696362209436,54.8972837948316
"1785",4235,3533,12,10,8.66002274276948,54.8954215492786
"1786",4235,3533,12,10,8.66002274276948,54.8954215492786
"1787",4235,3543,12,10,8.65706068473322,54.9852672485849
"1788",4233,3549,12,10,8.62401035646032,55.0388360451703
"1789",4229,3559,12,10,8.55828517421617,55.1279788912496
"1790",4236,3561,12,10,8.66736369074373,55.147157983983
"1791",4235,3581,12,10,8.64565969905078,55.3266864812514
"1792",4233,3591,12,10,8.61106108138168,55.4161928472384
"1793",4216,3601,12,10,8.33909667799313,55.5028041377478
"1794",4203,3612,12,10,8.12890807245608,55.5987612204257
"1795",4207,3645,12,10,8.17871005081923,55.8961462225409
"1796",4208,3654,12,10,8.19096127339323,55.9772297691783
"1797",4204,3672,12,10,8.11919478927078,56.1380219103169
"1798",4205,3692,12,10,8.1266280127272,56.3179422922295
"1799",4208,3724,12,10,8.16140267959254,56.6061512696608
"1800",4212,3725,12,10,8.22604431015747,56.6160414009539
"1801",4215,3724,12,10,8.27525432996884,56.6077133081043
"1802",4227,3719,12,10,8.47223629119343,56.565228403965
"1803",4231,3718,12,10,8.53757166727004,56.5569911666034
"1804",4235,3713,12,10,8.60418322755567,56.5127754560842
"1805",4239,3711,12,10,8.66971109246855,56.4954852257921
"1806",4242,3716,12,10,8.71687337424845,56.5409091377695
"1807",4243,3725,12,10,8.73044192543592,56.6219502598425
"1808",4252,3737,12,10,8.87373648228299,56.7311472222085
"1809",4259,3741,12,10,8.98702635247689,56.7680360101932
"1810",4263,3743,12,10,9.05192523952851,56.7865032942333
"1811",4268,3738,12,10,9.13466728977668,56.7421315536529
"1812",4271,3733,12,10,9.18460332007489,56.6975074063705
"1813",4272,3745,12,10,9.1986495874095,56.8054662256845
"1814",4275,3767,12,10,9.24378066218385,57.0035058443256
"1815",4266,3771,12,10,9.09497863973636,57.0385226938303
"1816",4259,3768,12,10,8.98053563576286,57.0107125101771
"1817",4252,3754,12,10,8.86921151492156,56.8839365116715
"1818",4245,3736,12,10,8.75979056356519,56.7211220402874
"1819",4235,3734,12,10,8.59730254077433,56.7014924079495
"1820",4227,3730,12,10,8.46829501902161,56.6640760039551
"1821",4219,3735,12,10,8.33602798741924,56.707404861547
"1822",4214,3740,12,10,8.25243736407902,56.7512650938172
"1823",4215,3747,12,10,8.26590555588088,56.8143836077793
"1824",4216,3751,12,10,8.28063610411481,56.8505436977883
"1825",4225,3765,12,10,8.42274261742862,56.9782127247126
"1826",4237,3779,12,10,8.61524522388962,57.1062624262889
"1827",4248,3779,12,10,8.79654656683526,57.1080486169856
"1828",4257,3783,12,10,8.94388774859025,57.1452777053049
"1829",4262,3784,12,10,9.02615370068652,57.1549031822714
"1830",4278,3782,12,10,9.29056659997627,57.1386153432667
"1831",4286,3785,12,10,9.42213413139024,57.1662292388813
"1832",4294,3792,12,10,9.55346681163678,57.2296699382676
"1833",4309,3819,12,10,9.80024548966468,57.4730090111681
"1834",4318,3830,12,10,9.94992809235812,57.5720459525014
"1835",4336,3835,12,10,10.2506626071357,57.6167725963018
"1836",4352,3848,12,10,10.5196713099227,57.7328778306421
"1837",4357,3848,12,10,10.603485647528,57.7325246866616
"1838",4349,3838,12,10,10.4682401717599,57.6431571473594
"1839",4348,3834,12,10,10.451079087774,57.6072526505398
"1840",4347,3828,12,10,10.4337410519623,57.5533654315175
"1841",4353,3816,12,10,10.5322846548138,57.4451184980353
"1842",4352,3808,12,10,10.5146577787317,57.3732645486893
"1843",4352,3793,12,10,10.5128070231961,57.2384186604736
"1844",4347,3785,12,10,10.4292758403014,57.1667980627107
"1845",4863,2487,1,11,16.9067072629308,45.2690670935475
"1846",4881,2477,1,11,17.1233285213663,45.1641598139796
"1847",4887,2476,1,11,17.1980789177356,45.1500113483627
"1848",4891,2478,1,11,17.2510241085261,45.1644550950608
"1849",4896,2478,1,11,17.3142811400005,45.1600626362984
"1850",4908,2476,1,11,17.4636432553144,45.1314422322646
"1851",4911,2475,1,11,17.5003537575137,45.1197734821316
"1852",4914,2475,1,11,17.5382690207346,45.1170528696818
"1853",4922,2481,1,11,17.6467851326094,45.1634865070265
"1854",4925,2480,1,11,17.6834793454876,45.1517541507162
"1855",4935,2472,1,11,17.7997975583696,45.0707539882701
"1856",4940,2473,1,11,17.8641830364022,45.074989052026
"1857",4946,2477,1,11,17.9450562251049,45.1050932545138
"1858",4949,2481,1,11,17.9881123970188,45.138029863811
"1859",4960,2480,1,11,18.1257748420183,45.1183890284815
"1860",4967,2482,1,11,18.2168346505742,45.1293948882693
"1861",4972,2483,1,11,18.2813263582995,45.1333716968431
"1862",4978,2482,1,11,18.3557544366349,45.118403992603
"1863",4983,2480,1,11,18.4161606654509,45.0954515265614
"1864",4988,2479,1,11,18.4778888174538,45.0814118810792
"1865",5002,2480,1,11,18.6558797394032,45.0758986650815
"1866",5009,2475,1,11,18.7371033583374,45.0238409149044
"1867",5012,2470,1,11,18.7678306566302,44.9759593731703
"1868",5013,2466,1,11,18.7747655859462,44.9391288765367
"1869",5014,2463,1,11,18.7831058594682,44.9112406348299
"1870",5018,2460,1,11,18.8291401873666,44.880166897036
"1871",5026,2459,1,11,18.9282232969378,44.8626674363168
"1872",5032,2460,1,11,19.0050268483326,44.8651270828978
"1873",5034,2461,1,11,19.0315968455517,44.8718941843688
"1874",5041,2465,1,11,19.1253780581223,44.8999935535634
"1875",5049,2467,1,11,19.2288594483653,44.9090227812457
"1876",5055,2466,1,11,19.3027552775941,44.8933897529229
"1877",5058,2465,1,11,19.3389383107139,44.8810866099531
"1878",5059,2462,1,11,19.3469929423382,44.8531578112581
"1879",5058,2453,1,11,19.3209809413683,44.7738670262452
"1880",5056,2444,1,11,19.2825360191429,44.6956822113989
"1881",5052,2433,1,11,19.2162665333525,44.6018225513275
"1882",5047,2424,1,11,19.1406610137823,44.5268915072914
"1883",5046,2419,1,11,19.1209269570263,44.4832871641408
"1884",5047,2411,1,11,19.1218165342726,44.4106599580099
"1885",5047,2405,1,11,19.1131533581794,44.3570095520959
"1886",5048,2402,1,11,19.1212708521003,44.3290867369424
"1887",5050,2399,1,11,19.141816196963,44.3000640430622
"1888",5057,2397,1,11,19.2259308718055,44.2744496598614
"1889",5066,2392,1,11,19.3303989794986,44.2197080584834
"1890",5074,2385,1,11,19.4193107914928,44.1481192108389
"1891",5085,2378,1,11,19.5451510594623,44.0730190868182
"1892",5088,2375,1,11,19.5777779207923,44.0427621522355
"1893",5088,2371,1,11,19.5717758062891,44.0070158327526
"1894",5086,2368,1,11,19.5425621880739,43.9825012224368
"1895",5078,2366,1,11,19.4407144610397,43.9737482062096
"1896",5070,2366,1,11,19.3418249471675,43.9827757814335
"1897",5066,2366,1,11,19.2923698056611,43.9872541082321
"1898",5064,2365,1,11,19.2661888927815,43.9805422212566
"1899",5062,2363,1,11,19.2385685980625,43.9648807583103
"1900",5063,2360,1,11,19.2465896207676,43.9369416486023
"1901",5073,2351,1,11,19.3569594768831,43.8452862679934
"1902",5085,2336,1,11,19.4827773108797,43.6975932346708
"1903",5086,2330,1,11,19.4862432698126,43.6428092707104
"1904",5086,2324,1,11,19.4774307616911,43.5891611435324
"1905",5084,2320,1,11,19.4470262675705,43.5556643948394
"1906",5080,2320,1,11,19.3979381620663,43.5601879837114
"1907",5076,2323,1,11,19.3531842025348,43.5915198184273
"1908",5071,2322,1,11,19.2903400062125,43.5881702223129
"1909",5068,2321,1,11,19.2520647929896,43.5825636593
"1910",5063,2314,1,11,19.18071638977,43.5254702375734
"1911",5061,2314,1,11,19.1561776920443,43.5276710439009
"1912",5057,2313,1,11,19.1056881358945,43.5231066700142
"1913",5055,2312,1,11,19.0797452499985,43.5163406167476
"1914",5050,2313,1,11,19.0197911399386,43.5307209408501
"1915",5046,2313,1,11,18.9706981667664,43.5350397072898
"1916",5044,2311,1,11,18.9433846100613,43.519288186022
"1917",5044,2308,1,11,18.9392418930445,43.4924343279067
"1918",5047,2302,1,11,18.9677335376798,43.4355023404507
"1919",5053,2294,1,11,19.0301185196879,43.3574142426281
"1920",5053,2286,1,11,19.0190269159553,43.2858031499504
"1921",5049,2285,1,11,18.9687608123723,43.2811661773017
"1922",5045,2291,1,11,18.9280962668142,43.3391762811963
"1923",5042,2291,1,11,18.8913926648626,43.3423829918206
"1924",5038,2291,1,11,18.8424489624911,43.3466381533949
"1925",5031,2283,1,11,18.7460266185946,43.2823818225661
"1926",5025,2276,1,11,18.6633651907452,43.2259470225414
"1927",5024,2272,1,11,18.6458523788025,43.1911520988931
"1928",5023,2267,1,11,18.6270431431322,43.1473936579756
"1929",5022,2264,1,11,18.6108952027022,43.1215490330923
"1930",5024,2253,1,11,18.6208027378719,43.0209236353923
"1931",5013,2250,1,11,18.4830008629873,43.005316368273
"1932",5011,2248,1,11,18.4560817088248,42.9894213172084
"1933",5010,2245,1,11,18.4400592209936,42.9635440424173
"1934",5012,2231,1,11,18.446413324787,42.8360240772445
"1935",5014,2224,1,11,18.4617145740544,42.7712457597555
"1936",5021,2214,1,11,18.5336754175918,42.674473945333
"1937",5022,2210,1,11,18.5406263927327,42.6375931226738
"1938",5021,2208,1,11,18.5259602204838,42.6206852722498
"1939",5017,2203,1,11,18.4712052386899,42.5799277274216
"1940",5015,2201,1,11,18.4444920095133,42.5640201746478
"1941",5014,2200,1,11,18.4311409494195,42.556063567127
"1942",5006,2202,1,11,18.3369858064485,42.5820302686248
"1943",5003,2203,1,11,18.3019699505062,42.5939875141506
"1944",4987,2212,1,11,18.1194830235025,42.6904488595024
"1945",4980,2216,1,11,18.0395431498157,42.7331081754173
"1946",4969,2223,1,11,17.9145575311709,42.8064260590604
"1947",4962,2226,1,11,17.8331396379567,42.8399503721777
"1948",4958,2232,1,11,17.7916416023347,42.8975371118601
"1949",4953,2233,1,11,17.7320187871209,42.9111630783495
"1950",4947,2230,1,11,17.6555513642037,42.8897716931486
"1951",4940,2234,1,11,17.5750344196161,42.9320657258456
"1952",4945,2237,1,11,17.6393551679833,42.9544331932838
"1953",4946,2239,1,11,17.6538554376878,42.9714666510417
"1954",4945,2242,1,11,17.6451705976709,42.9993084704777
"1955",4942,2246,1,11,17.6132646276955,43.0379525106978
"1956",4923,2262,1,11,17.3996794548422,43.1986721592903
"1957",4913,2272,1,11,17.2885840577841,43.2972540524213
"1958",4911,2277,1,11,17.269674319048,43.3438875332564
"1959",4910,2288,1,11,17.2697232716393,43.4435050561926
"1960",4907,2290,1,11,17.2351214797076,43.464070401453
"1961",4894,2294,1,11,17.0797980274674,43.511153263092
"1962",4878,2307,1,11,16.8969258406669,43.6413109026214
"1963",4861,2320,1,11,16.7009108495701,43.7719448256346
"1964",4859,2324,1,11,16.680365454493,43.809477731433
"1965",4850,2334,1,11,16.5793629279638,43.9064646438026
"1966",4840,2343,1,11,16.4646159376706,43.9951451965186
"1967",4832,2349,1,11,16.3713720472664,44.0552167159166
"1968",4825,2356,1,11,16.2913598657031,44.1234309877317
"1969",4818,2365,1,11,16.2131226883328,44.2095496053125
"1970",4813,2380,1,11,16.1654524035046,44.3480275564429
"1971",4809,2393,1,11,16.1281393308549,44.4677686341882
"1972",4806,2398,1,11,16.0954520279677,44.514891576259
"1973",4802,2400,1,11,16.0472921957107,44.535783032639
"1974",4787,2415,1,11,15.8734155076729,44.6813118535249
"1975",4775,2423,1,11,15.7300132179527,44.761580796746
"1976",4774,2433,1,11,15.7266148434611,44.8521212243446
"1977",4775,2450,1,11,15.7549440524243,45.0041579515162
"1978",4776,2469,1,11,15.7853303547095,45.1741332395155
"1979",4778,2472,1,11,15.813500669082,45.1996788213148
"1980",4783,2474,1,11,15.8787887794761,45.2141134259402
"1981",4789,2474,1,11,15.9548597052484,45.2098290357739
"1982",4794,2472,1,11,16.0162912650776,45.1882580717245
"1983",4806,2460,1,11,16.1563605723683,45.0716982787251
"1984",4812,2455,1,11,16.2271881787055,45.0223254928409
"1985",4817,2453,1,11,16.2883155443217,45.0005962477924
"1986",4822,2459,1,11,16.3575998685567,45.0506449401299
"1987",4828,2471,1,11,16.4459195757062,45.1537177837389
"1988",4834,2478,1,11,16.5292784350453,45.2118390571119
"1989",4854,2478,1,11,16.7826482858116,45.1957767365287
"1990",4863,2487,1,11,16.9067072629308,45.2690670935475
"1991",4596,3431,1,12,14.1870258928513,53.9145410075243
"1992",4598,3426,1,12,14.212924280572,53.8686567310079
"1993",4595,3426,1,12,14.167392226375,53.8702156408695
"1994",4587,3424,1,12,14.0442369620112,53.8563504691053
"1995",4579,3426,1,12,13.9245030107795,53.8782440414281
"1996",4577,3432,1,12,13.8991174800837,53.9330393631892
"1997",4578,3439,1,12,13.9201745332053,53.9953501274801
"1998",4574,3443,1,12,13.8625727247084,54.0331653763057
"1999",4571,3445,1,12,13.8184864514502,54.0525378512819
"2000",4570,3449,1,12,13.8065001115633,54.088897269671
"2001",4571,3453,1,12,13.8250413760221,54.1243098049582
"2002",4585,3443,1,12,14.030190383094,54.0277787269902
"2003",4597,3435,1,12,14.2058052776584,53.9498945673421
"2004",4596,3431,1,12,14.1870258928513,53.9145410075243
"2005",4404,3479,2,12,11.278064549682,54.4107471990737
"2006",4394,3479,2,12,11.1241059623503,54.4122400226868
"2007",4390,3483,2,12,11.063442322903,54.4487235106082
"2008",4386,3484,2,12,11.002018758171,54.4582220745256
"2009",4388,3490,2,12,11.0341941918527,54.5118795029501
"2010",4391,3492,2,12,11.0809654283747,54.5294550686527
"2011",4400,3489,2,12,11.2191270051384,54.5012136829017
"2012",4404,3482,2,12,11.2788965580914,54.4377006310953
"2013",4404,3479,2,12,11.278064549682,54.4107471990737
"2014",4561,3481,3,12,13.6945302152332,54.3801941094638
"2015",4563,3473,3,12,13.7188270212459,54.3074941946887
"2016",4562,3470,3,12,13.7010873620725,54.2810379592358
"2017",4554,3476,3,12,13.5830638121741,54.3384941475852
"2018",4547,3475,3,12,13.474825827134,54.3325891822959
"2019",4543,3465,3,12,13.406050688165,54.2445558397141
"2020",4540,3465,3,12,13.3600859421907,54.2458162680963
"2021",4528,3473,3,12,13.1816914921533,54.3224947764385
"2022",4526,3477,3,12,13.1537145099887,54.3591861356536
"2023",4525,3481,3,12,13.1410683262796,54.3954820238898
"2024",4527,3493,3,12,13.1800985617021,54.5024101068226
"2025",4526,3497,3,12,13.1674356730917,54.5387089483645
"2026",4529,3502,3,12,13.2172340594962,54.5823981188491
"2027",4530,3508,3,12,13.2369181392548,54.6358514325215
"2028",4536,3515,3,12,13.3348217424424,54.6962272679822
"2029",4541,3515,3,12,13.41226750996,54.6941292232787
"2030",4543,3510,3,12,13.4394803505836,54.6484047335532
"2031",4546,3506,3,12,13.482847899132,54.6112166919241
"2032",4556,3502,3,12,13.6342266996676,54.5708981685815
"2033",4557,3500,3,12,13.6480765344905,54.5524996920316
"2034",4558,3498,3,12,13.6619143344005,54.5340997374394
"2035",4554,3492,3,12,13.5955123817154,54.4820660046157
"2036",4553,3489,3,12,13.5777728824025,54.4555919375025
"2037",4554,3485,3,12,13.5900533057677,54.41925343335
"2038",4561,3481,3,12,13.6945302152332,54.3801941094638
"2039",4229,3512,4,12,8.57315803937636,54.7057167559041
"2040",4227,3510,4,12,8.54278592131207,54.6873896612977
"2041",4221,3510,4,12,8.44979854327509,54.6862672472614
"2042",4217,3513,4,12,8.386750215148,54.7124312901669
"2043",4219,3515,4,12,8.41707110032372,54.7307963215542
"2044",4222,3517,4,12,8.46294032849982,54.7493462664053
"2045",4225,3518,4,12,8.50917809792982,54.7588953859549
"2046",4229,3516,4,12,8.57190664294829,54.741653557873
"2047",4229,3512,4,12,8.57315803937636,54.7057167559041
"2048",4273,3522,5,12,9.2538584299225,54.8015172439891
"2049",4278,3522,5,12,9.331577046838,54.8019573849021
"2050",4288,3526,5,12,9.48656709369065,54.8386367079398
"2051",4296,3527,5,12,9.6109474084697,54.8480721783365
"2052",4299,3525,5,12,9.65778364994698,54.8302363679705
"2053",4303,3524,5,12,9.72006572328785,54.82140504394
"2054",4304,3524,5,12,9.73561749157972,54.8214389193538
"2055",4304,3522,5,12,9.73573371238154,54.8034664754834
"2056",4314,3519,5,12,9.89125577591162,54.7767398477749
"2057",4318,3514,5,12,9.95344640381007,54.7318472352751
"2058",4322,3507,5,12,10.0154940966686,54.6689513604438
"2059",4322,3497,5,12,10.0154602906427,54.5790894577864
"2060",4317,3489,5,12,9.93826651868888,54.5071858324283
"2061",4312,3485,5,12,9.86122054158202,54.4711790137777
"2062",4330,3486,5,12,10.1388096207861,54.4801651223166
"2063",4332,3482,5,12,10.1695087614857,54.44418239628
"2064",4334,3478,5,12,10.2001546297474,54.4081921412752
"2065",4344,3481,5,12,10.3543484186953,54.4348056334272
"2066",4368,3467,5,12,10.7218941440518,54.3073990034282
"2067",4383,3474,5,12,10.9537065906451,54.3687351755589
"2068",4386,3475,5,12,11.0000647875696,54.3773561110378
"2069",4390,3464,5,12,11.0590772628306,54.2780091297781
"2070",4386,3453,5,12,10.995326948718,54.1796844170746
"2071",4374,3441,5,12,10.809501743829,54.0732062019052
"2072",4377,3433,5,12,10.8538550166203,54.0010137227671
"2073",4381,3432,5,12,10.9146431798595,53.9915894747046
"2074",4393,3434,5,12,11.0980170404183,54.0080607183256
"2075",4412,3427,5,12,11.3856380145522,53.9422409319873
